0001533.jpg,348.42743,120.920784,413.102,195.44772,64,0.18904188
0003266.jpg,1262.8171,206.38036,1294.3116,237.29807,78,0.31434307
0003266.jpg,1263.804,239.43456,1291.779,266.06445,0,0.12630318
0007719.jpg,356.13028,94.86011,394.8548,134.39124,1,0.99966717
0001624.jpg,160.63925,200.44142,200.42241,240.84679,114,0.11200818
0002885.jpg,596.7508,106.68056,621.99164,133.34033,62,0.9753827
0000877.jpg,1203.1031,133.23149,1232.1647,160.62906,103,0.63691866
0004969.jpg,47.4988,0.0,99.36343,45.72285,84,0.9100113
0004969.jpg,762.84607,18.889147,802.3177,59.70538,62,0.8467438
0004969.jpg,237.5382,0.0,286.90454,37.003696,67,0.29087207
0004969.jpg,762.84607,18.889147,802.3177,59.70538,56,0.22568047
0004969.jpg,762.55396,18.590866,801.9129,60.24958,0,0.12516434
0004969.jpg,629.76385,0.0,672.4594,18.993422,0,0.11779796
0004022.jpg,1153.7239,124.90134,1208.4622,175.01598,103,0.9999999
0004022.jpg,1156.4677,70.04567,1209.3953,119.31056,78,0.9999989
0008352.jpg,319.16653,141.06778,348.95392,170.64815,1,0.85187626
0009960.jpg,1291.7899,131.8822,1333.0,173.1786,78,0.99593556
0009960.jpg,316.77097,306.77716,350.4046,337.47647,16,0.7767982
0009960.jpg,1291.0259,132.0159,1333.0,172.6344,27,0.65326464
0005114.jpg,1252.7828,62.7592,1332.1829,142.52386,78,0.99887055
0005114.jpg,1251.9858,62.771835,1331.6804,142.87038,96,0.23614253
0007765.jpg,362.56055,100.37326,394.36182,130.84325,22,0.9953928
0007765.jpg,362.52148,100.245964,394.4634,130.82985,1,0.1498691
0008617.jpg,878.1725,114.759834,935.3,171.26303,75,0.97249347
0008617.jpg,878.4429,114.36542,935.4808,170.9409,84,0.7275329
0007472.jpg,1286.5845,91.08879,1333.0,156.4695,101,0.4989345
0007472.jpg,1276.0243,164.519,1333.0,227.29669,81,0.31039396
0007472.jpg,1284.0217,90.15541,1333.0,156.39009,76,0.19870569
0007472.jpg,1275.9368,163.92741,1333.0,226.53976,72,0.17910706
0000953.jpg,1204.013,132.74149,1233.3228,160.19907,103,0.3689502
0001361.jpg,213.52695,232.85846,247.44814,267.75827,64,0.70953584
0004398.jpg,371.0174,77.7821,399.2414,107.76946,62,0.9942458
0004398.jpg,371.0174,77.7821,399.2414,107.76946,64,0.45173073
0001417.jpg,363.82483,133.94112,424.39444,206.45213,64,0.65349317
0000982.jpg,1218.7394,130.47794,1249.3965,158.91884,103,0.8976686
0005509.jpg,1272.6686,156.44572,1307.8236,188.09232,72,0.9655736
0005509.jpg,1272.6686,156.44572,1307.8236,188.09232,108,0.8335629
0000191.jpg,246.46489,129.25742,300.86078,192.17749,6,0.20108856
0001548.jpg,317.59494,142.33081,389.18405,235.3342,64,0.5268115
0001548.jpg,344.54745,243.89828,382.84473,300.0632,116,0.46153697
0007762.jpg,417.95724,115.765564,444.84137,142.20782,1,0.20401125
0008610.jpg,805.3332,182.74924,839.11707,215.42784,75,0.12299455
0007014.jpg,60.10819,58.0506,86.81911,86.09948,1,0.11138285
0001366.jpg,142.48721,214.9467,181.311,256.99063,64,0.9650102
0001366.jpg,142.49869,215.24573,181.29488,257.7314,62,0.18616396
0000954.jpg,1204.293,133.19528,1233.318,160.25706,103,0.68696666
0000985.jpg,1227.267,128.38248,1258.096,157.85818,103,0.35018665
0001410.jpg,376.73727,135.93353,435.76785,214.79831,64,0.9380496
0008329.jpg,692.68115,59.09775,720.2579,87.71142,1,0.9962405
0001071.jpg,1259.4094,121.36391,1287.8928,149.4544,83,0.14461415
0000196.jpg,242.95361,126.15953,297.4806,194.16959,14,0.21366288
0001534.jpg,348.63803,120.816956,412.97934,195.38237,64,0.13624176
0003261.jpg,1153.5455,224.35529,1179.5004,250.03427,83,0.35853356
0001623.jpg,177.95946,202.99402,219.45908,243.01212,114,0.19600345
0003789.jpg,166.41824,40.45067,236.00697,102.369675,40,0.9999883
